document_name,title,heading,content,tokens
Soberanía Digital y Seguridad Digital,criterio legal,"art. 423 Constitución Ecuador, soberanía digital","La Constitución ecuatoriana y es que en el artículo 423 habla que la integración, en especial con los países de Latinoamérica y el caribe es uno de los objetivos estratégicos del estado en todas las instancias y procesos y uno de esos objetivos es impulsar una política común de defensa que consolide una alianza estratégica para fortalecer la soberanía de los países y de la región. Pero este concepto de soberanía no tiene que limitarse a ese concepto tradicional de soberanía que aludía a la soberanía territorial, o soberanía desde el punto de defensa nacional, sino que más bien se nutra de esos otros nuevos conceptos, u otras nuevas variables de soberanía como las que hemos visto, está económica, territorial, alimentaria, tecnológica o digital. ",189
Soberanía Digital y Seguridad Digital,criterio legal,"soberanía tecnológica, soberanía digital, Gerardo Pisarrello","Gerardo Pisarrello menciona que la soberanía digital es esta “tecnología que debería servir para empoderar digitalmente a la ciudadanía, para proteger su privacidad ante los abusos del poder público y privado, para luchar contra la corrupción y para avanzar hacia una economía más equitativa y sostenible. Esto tiene un nombre: conquistar soberanía tecnológica, digital, para el bien común”. Del mencionado concepto es importante resaltar el hecho de la finalidad o fin y principio que somos las personas que tenemos estas manifestaciones digitales, por lo tanto, hay una necesidad de cubrir ese espacio de participación en los entornos virtuales. Además, es evidente de que esta tecnología debe tener como objetivo la inclusión económica, la sostenibilidad, la equidad, la participación de las personas tal y como lo propone la presidencia alemana del consejo de la UE del 2020, en el que define a la soberanía digital como la que los “Estados deben reafirmar su autoridad sobre la internet y proteger a su ciudadanía y a sus empresas de los múltiples desafíos que ésta supone para la autodeterminación en la esfera digital” (p.8). Vemos entonces que, sobre soberanía digital, puede haber esta visión de incluso manejo o intervención directa sobre internet, desde la perspectiva de protección de los ciudadanos y control sobre las empresas.",335
Soberanía Digital y Seguridad Digital,criterio legal,"Julia Pohle, Thorsten Thiel, soberanía digital","El problema de estos conceptos es la interpretación errónea que se puede hacer y cómo debemos abordar el tema de soberanía sin que se conviertan en discursos nacionalistas y sin que esto afecte o pueda intervenir de tal manera que lejos de construir un internet global, se comience a justificar a través de la soberanía la posibilidad de intervencionismos. “Las demandas de soberanía digital al establecer una distinción entre si abordan la capacidad de autodeterminación digital de los Estados, las empresas o las personas, lo que comparten las diferentes capas discursivas resultantes de esta variedad de demandas en su carácter prescriptivo y normativo; más que referirse a instrumentos existentes o a prácticas concretas, suelen formular aspiraciones o recomendaciones para tomar medidas.” (Julia Pohle y Thorsten Thiel, 2022). Es decir, Pohle  y Thiel menciona, que no hay que caer en estas presiones políticas o discursivas, sino que la soberanía se debe abordar desde tres visiones, esta capacidad de autodeterminación digital de los Estados, de autodeterminación digital de las empresas y de las personas como titulares, pero desde una perspectiva de que no sea llevado hacia un discurso político, sino más bien desde la perspectiva de lo que podemos hacer para construir sociedades participativas fortalecidas que puedan incluso interrelacionarse y presentar posturas que defiendan a los ciudadanos, protejan a sus empresas y controlen la participación de los Estados en el uso de las tecnologías.",377
Soberanía Digital y Seguridad Digital,criterio legal,"política pública, desarrollo tecnológico, Sistema Nacional de Ciencia, Tecnología, Innovación y Saberes Ancestrales","Dentro de Ecuador, la finalidad del Sistema Nacional de Ciencia, Tecnología, Innovación y Saberes Ancestrales es generar, adaptar y difundir conocimientos científicos y tecnológicos, recuperar, fortalecer y potenciar los saberes ancestrales y desarrollar tecnologías e innovaciones que impulsen la producción nacional, eleven la eficiencia y productividad, mejoren la calidad de vida y el buen vivir. Y desde esta norma se evidencia que el sistema necesita la creación de programas, políticas, recursos y acciones, no solo quedarnos en la parte normativa sino asentarlo al nivel de programas y políticas públicas, pero además de recursos y acciones específicas que permitan incorporar en las instituciones públicas, en las universidades, en las escuelas, es más la norma hace hincapié que hasta en las instituciones privadas debería, generarse actividades de investigación, desarrollo tecnológico, innovación y aquellas ligadas a los saberes ancestrales. Sin embargo, existe dificultad de llegar a cumplir estos objetivos porque los programas normalmente no son sostenibles en el tiempo, las políticas públicas cambian dependiendo del cambio de gobierno, los recursos no son suficientes, se privilegian otros espacios y generar acciones puntuales que puedan ser valorados a veces resulta muy complejo, no solo por las instituciones públicas sino también por las instituciones privadas. Incluso la propia Constitución ecuatoriana señala que el Estado deberá destinar recursos para la investigación científica, para este desarrollo tecnológico y para la innovación, y que ese porcentaje de estos recursos será para hacer fondos concursales, y que las organizaciones cuando reciban estos fondos concursales estarán sujetas a un proceso de revisión de cuentas. En otras palabras, se reconoce como una responsabilidad del Estado facilitar e impulsar la incorporación de la sociedad del conocimiento, promover la generación y producción de tecnología, asesorar y difundir el acceso a conocimientos y tecnologías, garantizar la libertad de creación e investigación, y reconocer la condición de investigador. Por ende, se evidencia que el Ecuador tiene bases conceptuales bastante fuertes, el problema es el reto en la práctica, la priorización de esfuerzos a través de las planificaciones nacionales dependiendo de los gobiernos que tengan esto como visión, asimismo como el esfuerzo económico en el apoyo en estas iniciativas.",605
Soberanía Digital y Seguridad Digital,criterio legal,"pilares de la digitalización, primer pilar, servicios digitales","En cuanto a la normativa nacional se tiene al Código Ingenios, la Ley de Comercio Electrónico, mensaje de datos y firma electrónica, la Ley de Telecomunicaciones, y la Ley Orgánica de Protección de Datos Personales. Todo esto evidencia la falta de una ley de ciberseguridad, y que no se posee a nivel de ley cualquier referencia a temas de seguridad digital, es más, es reciente la incorporación del principio de seguridad respecto del manejo de los datos personales en la Ley Orgánica de Protección de Datos Personales. De tal manera al visibilizar los pilares de la digitación, aquellos que permiten determinar cuando un país es un país digital, se puede ver que el primer pilar que hace alusión a servicios digitales en el caso del Ecuador, tanto el Estado, las empresas y los ciudadanos, hay un avance importante, ya que existen servicios digitales en el sector privado, hay incluso una ventanilla única y procesos y trámites en línea que el Estado ha avanzado mucho en el tema y también en procesos de capacitación y usos de tecnología.",260
Soberanía Digital y Seguridad Digital,criterio legal,"pilares de la digitalización, segundo pilar, interoperabilidad","El segundo pilar es de la interoperabilidad, y se reconoce que el Ecuador existe una normativa, infraestructura tecnológica, incluso una institución dedicada a la temática, por lo tanto, comparativamente con la región Ecuador cuenta desarrollo en cuanto a intercambio sistematizado, interconexiones automatizadas de información para sostener estos modelos de tramites en línea.",94
Soberanía Digital y Seguridad Digital,criterio legal,"pilares de la digitalización, tercer pilar, identidad, gobernanza de datos","Respecto al tercer pilar hay avances importantes, por ejemplo, la cédula de identidad tiene incorporado una firma electrónica que puede ser habilitada en casos particulares. Sin embargo, en el pilar de datos existe un retraso ya que, en 2021 se aprobó Ley de Protección de Datos Personales, aunque el derecho fundamental está vigente desde el 2008, es decir, 13 años después se establece una ley respecto a este tema en el Ecuador.",108
Soberanía Digital y Seguridad Digital,criterio legal,"pilares de la digitalización, cuarto pilar, ciberseguridad","El último pilar, la ciberseguridad, dentro del Ecuador está limitado a un esquema de seguridad de la información exclusivamente para las entidades del ejecutivo, su alcance era absolutamente limitado, no incluía a otras funciones del Estado ni al sector privado, por lo tanto, este esquema era meramente aplicado y ni siquiera había un proceso de control que buscase incluso medidas correctivas fuertes y eso se evidencia por ejemplo en la serie de dificultades que tiene Ecuador respecto de los ataques de ransomware. Asimismo, no existe una autoridad de protección nombrada, está pendiente que el ejecutivo envíe la terna, es decir, hasta la fecha no se ha nombrado y mucho menos creado la institucionalidad a pesar de que esta norma entra en aplicación en mayo del 2023. Por ende, sobre la base del principio de seguridad se vuelve vinculante y obligatorio para las organizaciones al menos en lo que refiere a datos personales, la incorporación de estándares de seguridad. Este es el aporte que ha dado la Ley de Protección de Datos Personales a que exista un desarrollo de la ciberseguridad. En la Asamblea Nacional del Ecuador existen varias propuestas sobre leyes de ciberseguridad, lamentablemente muchas de ellas tienen unas visiones sesgadas que no han permitido su análisis y avance, y evidencia que existe una falta de normativa, que, para el caso ecuatoriano, es necesaria. El tema de seguridad no ha sido ni priorizado por las organizaciones privadas ni tampoco priorizado por el propio Estado.",377
Soberanía Digital y Seguridad Digital,criterio legal,"localización de datos, nube, Código de Ingenios","El Código Ingenios, el equivalente a una ley de propiedad intelectual señala que, cuando las entidades públicas contraten servicios de software que impliquen la localización de datos, almacenamiento, nube, deben hacerlo con proveedores que garanticen que los datos se encuentren localizados en centros de cómputo que cumplan estándares de seguridad y protección. Determina que cuando se trata de información de seguridad nacional y de sectores estratégicos, se debe encontrar en centros de cómputo ubicados en el territorio ecuatoriano. En el caso de que los datos de relevancia para el estado no sean de seguridad nacional y sectores estratégicos, pueden estar ubicados en otros países siempre y cuando estos tengan estándares iguales o más exigentes que los establecidos en el Ecuador, y por último, los incisos que no se encuentren contenidos en los literales a y b del artículo 146 del Código de Ingenios, se deben encontrar en centros de cómputo ubicados en territorio ecuatoriano o extranjero de forma indistinta. Si bien la idea es privilegiar que la información no salga del Estado, esta norma ha tenido varios detractores y ha generado polémica porque se ha cuestionado si los virtual data centers del Ecuador pueden llegar a tener un nivel adecuado de seguridad, y, por lo tanto, pudieran llegar a tener un alto nivel o estándar de protección.",338
Soberanía Digital y Seguridad Digital,criterio legal,"soberanía digital, Constitución del Ecuador, Ley Orgánica de Protección de Datos Personales, derecho a la protección de datos personales, derecho a la intimidad","Asimismo, se ha dicho que, por un tema de soberanía digital, debido a su naturaleza, no pueden salir del territorio nacional porque son parte de aquella información de carácter reservado, secreto e incluso secretísimo que no puede estar alojado en nubes internacionales porque precisamente se rompe ese sello de seguridad nacional. La Ley Orgánica de Protección de Datos Personales, está alienada al modelo o estándar más garantista de derechos a la actualidad, el modelo europeo, es decir, tiene como referente el Reglamento General de Protección de Datos Personales de Europa. Esto coincide con nuestra Constitución ya que es garantista de derechos, y tiene al ser humano como el centro, por lo tanto, es evidentemente que debe buscarse el estándar de protección más alto, y el estándar es el europeo porque es el que concibe a la protección de datos personales como un derecho fundamental. La Constitución en el artículo 66 numeral 19 establece que la protección de datos personales es un derecho fundamental y lo distingue totalmente de la intimidad, de tal manera que el precepto número 19 del artículo 66 hace expresa mención a que protección de datos personales es la autodeterminación, y distingue otro precepto en el numeral 20, el derecho a la intimidad.",316
Soberanía Digital y Seguridad Digital,criterio legal,principio de extraterritorialidad,"En virtud de la transnacionalidad de las plataformas, de la globalización y de las relaciones comerciales internacionales que actualmente vivimos en el mundo, ha hecho que ciertos paradigmas se rompan, y uno de esos paradigmas es el principio de territorialidad de las leyes, de tal manera que uno de los mayores avances del reglamento general de protección de datos personales es el artículo 3, el principio de extraterritorialidad por lo cual no solo rige una ley para el territorio ecuatoriano, sino que tiene un ámbito de aplicación que sobrepasa el territorio del país. Este no es un invento ecuatoriano, se está emulando lo que ha propuesto el Reglamento General de Protección de Datos Europeo, y bajo esta perspectiva, este reglamento y la ley ecuatoriana señalan entonces que sin perjuicio de la normativa establecida en los Instrumentos Internacionales ratificados por el Estado que versen sobre la materia se aplicará la presente ley, la Ley Orgánica de Protección de Datos Personales, cuando en primer lugar el tratamiento de datos personales se realice en cualquier parte del territorio, este es el principio general de territorialidad, en segundo lugar, el responsable o encargado de tratamiento se encuentra domiciliado en cualquier parte del territorio nacional, y en tercer lugar, se realice tratamiento de datos personales de titulares que residan en el Ecuador por parte de un responsable o encargado no establecido en el Ecuador, cuando las actividades del tratamiento estén relacionadas con la oferta de bienes o servicios a dichos titulares, independientemente de si a estos se les requiere su pago, o, del control de su comportamiento, en la medida en que este tenga lugar en el Ecuador. Es aquí donde puede visibilizarse el principio de extraterritorialidad, una empresa que no necesariamente está domiciliada en el Ecuador, por lo cual se rompe con el principio de territorialidad, por ejemplo, una plataforma o red social que no estén domiciliadas en el Ecuador, deben cumplir con la Ley de Protección de Datos Personales si es que ofertan bienes o servicios a titulares, independientemente si estos servicios o bienes son de pago, de tal manera que, es el control del comportamiento y esta oferta de servicios las que permiten esta extraterritorialidad. Como cuarto punto, al responsable o encargado del tratamiento de datos personales, no domiciliado en el territorio nacional, le resulte aplicable la legislación nacional en virtud de un contrato o de las regulaciones vigentes del derecho internacional público, y aquí se puede ver otras normas atinentes como son precisamente toda la normativa que tiene un aspecto digital.",663
Soberanía Digital y Seguridad Digital,criterio legal,agenda digital de la Comunidad Andina,"Es evidente que es beneficioso tener bienes y servicios adaptados a la sociedad red, ya que a través de ello se logra el fomento de la economía digital, y a través de eso se consigue una confianza en el titular del dato, una detección de riesgo oportuna, una garantía transaccional de no repudio, legitimidad, y eficiencia, y una calidad de datos que permite pensar en un mercado digital, pero si todo este impacto en el ecosistema sano y sostenible, se pensara ya no solo como una finalidad o un proyecto de un país, sino como un proyecto regional, ayudaría a razonar en un contenido mínimo de una agenda digital de la Comunidad Andina.",159
Soberanía Digital y Seguridad Digital,criterio legal,agenda digital de la Comunidad Andina,"De esta forma, Comunidad Andina puede construir desde el concepto de soberanía regional, aquellos elementos que le permitan edificar una Comunidad Andina Digital, donde, caminando en los 5 pilares descritos por el Foro Económico Mundial, los cuales son: servicios digitales, interoperabilidad, identidad, gobernanza de datos y talento para usarlo y ciberseguridad, se puede generar un impacto en el ecosistema y construir una agenda común que nos permita trabajar en estos objetivos, lograr la confianza del titular del dato, la detección de riesgo oportuna que tiene por detrás la priorización de la seguridad, planes de contingencia y lucha contra la vulneración de seguridades, la garantía de transaccionalidad que nos pudiera ayudar a crear un mercado digital en la región, y que tenga como objetivo el traspaso y la interoperabilidad de datos de todos nuestros países, no solo desde el punto de vista de la utilidad de los servicios públicos, sino también para la construcción de mercados digitales en las que todos los ciudadanos de esta región se vean favorecidos.",268
antecedentes y falencIas del sIstema legal ecuatoriano,criterio legal de Felipe Nicolás Roldán Carillo,Reglamento General de Protección de Datos,"A nivel mundial se está generando consciencia de crear un marco normativo para dar especial protección y correcto tratamiento a los datos personales. En mayo de 2016, el Consejo de Europa promulgó el Reglamento General de Protección de Datos (en adelante RGPD) que entró en vigencia el 25 de mayo de 2018.9 El objetivo principal es el fortalecimiento de la normativa de protección de datos y actualización de las antiguas directrices europeas que no hacían un frente directo a los nuevos desafíos tecnológicos.10 El RGPD ha creado un nuevo estándar, por lo que se le considera como un punto de referencia para que en otras legislaciones se empiecen a desarrollar normas específicas de protección de datos.",176
Incentivos por incluir normas de protección de datos,criterio legal de Felipe Nicolás Roldán Carillo,protección de datos incentivos,"Existen incentivos económicos para que los Estados incorporen en su legislación un marco adecuado de protección de datos.Por ejemplo, contar con un sistema óptimo de protección, abre el mercado para inversiones internacionales y actividades empresariales que implican la transferencia de datos personales, lo que podría generar un espacio más competitivo para las TIC.Un cuerpo normativo integral y moderno de protección de datos, promueve “la confianza y la certeza jurídica en el uso de datos como base de la economía y la innovación en la sociedad de la información”, permitiendo así la integración tecnológica y desarrollo económico. Igualmente, hay una reducción de costos en abogados y litigios, ya que al establecer un estándar internacional no se debe incurrir en asesoría legal para consultar la regulación de cada país y se evita posibles sanciones.",220
Habeas Data y Protección de Datos Personales,criterio legal de Lorena Naranjo,habeas data como mecanismo para la proteccion de datos personales,"Para la doctora Lorena Naranjo, quien fue directora de la Dirección Nacional de Registro de Datos Públicos (en adelante DINARDAP), el habeas data es el mecanismo adecuado para proteger el derecho a la protección de datos personales. La Corte Constitucional manifiesta que: Es un mecanismo de satisfacción urgente para que las personas puedan obtener el conocimiento de los datos a ellos referidos, y advertirse sobre su finalidad, sea que dicha información conste en el registro o banco de datos público o privado.",129
Habeas Data y Protección de Datos Personales,criterio legal de Felipe Nicolás Roldán Carillo,finalidad del habeas data,"La finalidad de esta garantía es la protección del derecho a la intimidad del titular, ya que no toda la información relativa a este tiene el carácter de pública y por tanto no puede ser divulgada libremente. Una sentencia importante de la Corte Constitucional es el precedente jurisprudencial obligatorio 001-14-PJO-C. Se reconoce al habeas data como un mecanismo de garantía del derecho a la protección de datos personales y aparte desarrolla el concepto de autodeterminación informativa que es la verdadera expresión de este de- recho.",137
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,Problema de no conocer sobre la recolección y tratamiento de datos personales,"En la actualidad una persona puede firmar en un año muchos más contratos que sus abuelos a lo largo de su vida. El problema principal en la mayoría de los casos se debe a que el titular no conoce ni autoriza la recolección y tratamiento de sus datos personales. En el supuesto de consentirlo, no siempre conoce la finalidad del tratamiento de sus datos o si se los utiliza para fines distintos a los de su recolección. Dada la facilidad de acceso a internet y el desarrollo de nuevas tecnologías, vulnerar el derecho a la protección de datos personales de las personas resulta fácil. Hay un sinnúmero de casos donde se da un uso no autorizado de datos personales o inadecuado manejo de estos.",173
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,problemas al no entender o consentir sobre el tratamiento de datos,"Para entender la gravedad de esto se expondrán tres casos icónicos, actuales y controvertidos. Son un reflejo del problema principal: el titular no ha consentido el tratamiento de sus datos personales; o, la aceptación al manejo de datos se ha extrapolado a finalidades distintas y ulteriores a la consensuada.",78
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,primer caso sin dar consentimiento adecuadamente,"El primer caso se relaciona con la compañía Facebook. La Comisión Federal del Comercio de Estados Unidos multó a Facebook con $5.000 millones de dólares por irregularidades en su sistema de privacidad. Este escándalo se dio a conocer por la actividad de Cambridge Analytica que fue una empresa dedicada al análisis de datos políticos. En el año 2014 esta empresa tuvo acceso a los perfiles de Facebook a través de una aplicación llamada This Is Your Digital Life, donde los usuarios al descargarla autorizaban a la empresa a acceder a su información personal. Con esta, tenía como objetivo influenciar a los usuarios en sus decisiones políticas proporcionando determinada información de acuerdo con el perfil levantado.",184
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,primer caso sin dar consentimiento adecuadamente,"De este modo y por las políticas de Facebook, la aplicación podía acceder a los datos personales de usuarios que consintieron su tratamiento de forma directa y a los de su círculo de amigos de forma indirecta. Alrededor de 270.000 usuarios consintieron compartir sus datos y, por ende, se manejó indebidamente la información de más de 85 millones de usuarios. En este caso, se extrapoló el consentimiento del titular y la finalidad para la cual fueron recabados los datos personales.",123
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,segundo caso sin dar consentimiento adecuadamente,"El segundo caso trata sobre la multinacional Google que fue multada por la Comisión Nacional de la Informática y las Libertades, de Francia, con una sanción de $50 millones de euros. La investigación nace de reclamos colectivos por parte de La Quadreature du Net y None of Your Business. Ambas asociaciones mencionaron que el buscador de Google no contaba con una base legal apta para procesar datos personales de los usuarios del servicio, sobre todo en temas publicitarios. Este reclamo procedió por la falta de información proporcionada y falta de consentimiento del titular para que se personalice publicidad de acuerdo con su perfil. En este caso, la aceptación del titular no es específica, ya que se encamina al usuario a dar su consenso en bloque para todos los fines que quiera dar la empresa y no se limita una finalidad clara.",209
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,tercer caso sin dar consentimiento adecuadamente,"Por último, la compañía de telecomunicaciones TIM fue multada por la Agencia de Protección de Datos italiana por un valor de $27.8 millones de euros. Luego del caso de Google, esta sería la segunda sanción más alta en Europa en aplicación del RGPD. Esta investigación inicia ya que distintos usuarios y prospectos de la operadora presentaron quejas ante la autoridad entre el 2018 y 2019 por un manejo agresivo e ilegítimo de la estrategia de marketing de la empresa. A lo largo de la investigación se descubrieron varias infracciones.",136
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,tercer caso sin dar consentimiento adecuadamente,"Durante el período 2018-2019, TIM y sus agentes comerciales realizaron campañas de telemarketing a 13 millones de clientes y potenciales clientes, sin su consentimiento. Incluso, un solo individuo en un mes llegó a recibir más de 150 llamadas por parte de las operadoras. También existía una indebida gestión de las listas de exclusión de personas que se opusieron a dichas llamadas. A su vez, manejaban formularios de recopilación de datos personales donde se solicitaba un único consentimiento, pero para diversas finalidades.",132
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,relación directa entre datos recogidos y su finalidad,"Existen casos en los que el tratamiento de datos va mas allá del propósito de su recolección y el titular no lo ha consentido. Debe existir una relación directa entre los datos personales recogidos y la finalidad de su obtención, por lo que la finalidad es un segundo pilar del contenido esencial de este derecho, mediante el cual se limita el manejo de datos.",91
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,"Consentimiento y Finalidad, principios rectores","Esta materia se encuentra delimitada por distintos principios rectores, entre ellos el consentimiento y la finalidad que deben ser observados por todo aquel que dé tratamiento a datos personales. El consentimiento es la facultad del titular para decidir acerca de sus datos. Mientras que la finalidad del tratamiento de datos exige un propósito determinado, explícito y legítimo. Así, la clara determinación y correcta regulación de ambos principios es esencial para tener un modelo normativo que haga efectivo el ejercicio de este derecho.",137
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,estandar del consentimiento,"El consentimiento es la manifestación de la voluntad, constituye ciertamente la forma ideal de exteriorizarla. En el derecho a la protección de datos personales se traduce en la aceptación o rechazo del titular al tratamiento de sus datos personales. Distintos autores como Garriga, Rebollo y Serrano, Troncoso, aseguran que el consentimiento debe cumplir con ciertas características. Estas responden al estándar de consentimiento que debe ser libre, específico, inequívoco e informado.",123
ImportancIa del consentImIento y fInalIdad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,"consentimiento libre, específico, informado, inequívoco.","Primer requisito: consentimiento libre. El titular de datos debe proporcionar su consentimiento de manera voluntaria, no puede obtenerse coactivamente. Segundo elemento: consentimiento específico. La aceptación del tratamiento de datos por parte del titular debe estar encaminada a una finalidad concreta. Tercer requisito: consentimiento informado. El titular debe ser “consciente y entender los hechos y las implicaciones que se derivan de su prestación, lo que relaciona directamente con la noción de control y autodeterminación”. Cuarto requisito: consentimiento inequívoco. No cabe duda alguna sobre la voluntad del titular de aceptar el tratamiento de datos personales.",170
Importancia del consentimiento y finalidad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,Legitimidad del tratamiento dado por ley,"Aparte del consentimiento del titular, la legitimidad del tratamiento de datos personales también puede ser otorgada por mandato legal, ejecución de un contrato y orden de autoridad competente. Pese a existir distintas formas de legitimar el tratamiento de datos personales, el consentimiento es la regla general y un pilar fundamental.",84
Importancia del consentimiento y finalidad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,Tratamiento de datos con un propósito,"Partiendo del hecho de que existen distintas maneras para que el tratamiento sea legítimo, estas deben estar encaminadas a un propósito. Es aquí donde radica la importancia del principio de finalidad. Este se exterioriza como una garantía fundamental mediante la cual se presenta a los titulares de los datos personales la posibilidad de controlar el manejo de estos. Para Garriga, este principio ofrece una respuesta “precisa y concreta a la cuestión de para qué van a ser utilizados, impidiendo además usos diferentes o incompatibles con el consentido”. De conformidad con Troncoso, el estándar de protección otorgado a este principio es que sea una finalidad: legítima, determinada y explícita. La razón de este es introducir un criterio de proporcionalidad y racionalidad antes de dar tratamiento a los datos personales que se van a recabar.",211
Importancia del consentimiento y finalidad en la proteccIón de datos personales,criterio legal de Felipe Nicolás Roldán Carillo,Elementos de una finalidad para el tratamiento de datos legítima,"Una finalidad legítima es la causa de justificación del tratamiento de datos personales, la cual se debe ajustar a los preceptos establecidos en cada ordenamiento jurídico. Incluso si el manejo de datos es el correspondiente a la finalidad, si este no es concordante con lo prescrito en el ordenamiento jurídico, no es legítimo. También es necesario que la finalidad sea determinada, es decir que no se podría establecer finalidades generales, vagas o inconcretas. Último elemento, finalidad explícita. Se debe proporcionar toda la información al titular de datos, ya que con esta podrá tener control de la información y prestar su consentimiento. Este estándar debe ser analizado a la par con el principio de minimización de datos, que establece que estos deben ser adecuados, pertinentes y limitados a la finalidad.",204
Asesoría Legal,Spingarn,Datos de Contacto,"Para poder contar con una asesoría legal especializada en el Ecuador, sobre la Ley de Protección de Datos, Propiedad Intelectual, Tributario, Empresarial, Laboral, Administrativo y Digital se pueden contactar con el estudio jurídico Spingarn. Los datos de contacto son: Teléfonos: [+593] 2 255 4473 / 2 223 9245, Correo electrónico: 
info@spingarn.ec, Página web: https://www.spingarn.ec/nosotros",99
